experiment,run_id,seed,dataset,pipeline,n_segments,block,metric,value
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/rmse/scale_at_min,0.55
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/rmse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/mae/scale_at_min,0.65
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/mae/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/mse/scale_at_min,0.7
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/mse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/rmse/scale_at_min,0.7
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/rmse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/scale_at_min,0.45
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/scale_at_min,0.55
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/scale_at_min,0.55
adfc2_psm_merge_n2_diagnostics,85244,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/diag_ratio_mean,0.6749058338294105
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/offdiag_ratio_mean,0.8661357552282577
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/merged_ratio_mean,0.6783513715255922
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/base_slice_ratio_mean,1.328840868279518
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/specialisation,0.1912299213988472
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/diag_ratio_mean,0.5355301304577842
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/offdiag_ratio_mean,0.7814907871232339
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/merged_ratio_mean,0.5703459659304346
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/base_slice_ratio_mean,1.408418649071833
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/specialisation,0.24596065666544975
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/diag_ratio_mean,0.7313290362866747
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/offdiag_ratio_mean,0.8823704317515892
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/merged_ratio_mean,0.7545451683449769
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/base_slice_ratio_mean,1.186688104697454
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/specialisation,0.15104139546491457
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/gap,-0.07688352465629578
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/grr,0.6051191127315747
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/gap,-0.22670844197273254
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/grr,0.7914277935810528
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/gap,-0.17872921664232677
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/grr,0.7661855020660531
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/mae/scale_at_min,0.1
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/mae/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/mse/scale_at_min,0.1
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/mse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/rmse/scale_at_min,0.1
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/rmse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/mae/scale_at_min,0.55
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/mae/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/mse/scale_at_min,0.55
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/mse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/rmse/scale_at_min,0.55
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/rmse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/mae/scale_at_min,0.55
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/mae/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/mse/scale_at_min,0.55
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/mse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/rmse/scale_at_min,0.55
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/rmse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/scale_at_min,0.45
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/scale_at_min,0.6
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/scale_at_min,0.6
adfc2_psm_merge_n2_diagnostics,85245,123,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/diag_ratio_mean,0.6973513654382625
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/offdiag_ratio_mean,0.9581080718470845
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/merged_ratio_mean,0.7987970645676891
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/base_slice_ratio_mean,1.2147468726555353
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/specialisation,0.260756706408822
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/diag_ratio_mean,0.5569676067949498
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/offdiag_ratio_mean,0.9073804936677021
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/merged_ratio_mean,0.6809045258432866
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/base_slice_ratio_mean,1.2855084294176098
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/specialisation,0.3504128868727523
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/diag_ratio_mean,0.7435992106732112
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/offdiag_ratio_mean,0.9508821805185271
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/merged_ratio_mean,0.8213235360845634
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/base_slice_ratio_mean,1.1314541147028512
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/specialisation,0.2072829698453159
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/gap,-0.06748899817466736
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/grr,0.2125596419605618
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/gap,-0.1902303397655487
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/grr,0.7078998494611763
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/gap,-0.14835491694449154
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/grr,0.6828434334528993
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/mae/scale_at_min,0.1
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/mae/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/mse/scale_at_min,0.1
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/mse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/rmse/scale_at_min,0.1
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/rmse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/mae/scale_at_min,0.8
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/mae/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/mse/scale_at_min,0.8
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/mse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/rmse/scale_at_min,0.8
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/forecast/rmse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/mae/scale_at_min,0.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/mae/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/mse/scale_at_min,0.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/mse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/rmse/scale_at_min,0.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_1/forecast/rmse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/scale_at_min,0.4
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/scale_at_min,0.6
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/scale_at_min,0.6
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85072,7,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/diag_ratio_mean,0.6077693499979058
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/offdiag_ratio_mean,0.7366526532966464
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/merged_ratio_mean,0.601604415094824
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/base_slice_ratio_mean,1.2442149025974532
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/specialisation,0.12888330329874065
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/diag_ratio_mean,0.43641709903724923
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/offdiag_ratio_mean,0.6224366767113815
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/merged_ratio_mean,0.4585734152530848
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/base_slice_ratio_mean,1.3103812230578766
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/specialisation,0.18601957767413224
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/diag_ratio_mean,0.6605891953993239
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/offdiag_ratio_mean,0.7878184752455873
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/merged_ratio_mean,0.6766997624578537
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/base_slice_ratio_mean,1.1447032836047768
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/specialisation,0.12722927984626342
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/gap,-0.10642927885055542
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mae/grr,0.6633098807282983
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/gap,-0.2586352527141571
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/mse/grr,0.8361662613865133
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/gap,-0.20109344244243021
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,forecast/rmse/grr,0.8123301639605743
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/mae/scale_at_min,0.1
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/mae/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/mse/scale_at_min,0.1
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/mse/scale_at_max,1.5
adfc2_psm_merge_n2_diagnostics_coarse_oldmask,85073,42,PsmForecastDataset,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/forecast/rmse/scale_at_min,0.1
